number,incident_state,active,made_sla,caller_id,opened_at,sys_updated_at,category,subcategory,impact,priority,assigned_to,knowledge,closed_code,resolved_by,resolved_at,closed_at
INC0021172,Awaiting User Info,TRUE,TRUE,Caller 3984,12-03-2016 15:07,12-03-2016 17:42,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,?,FALSE,code 6,Resolved by 15,22-03-2016 15:08,27-03-2016 15:59
INC0021173,Resolved,TRUE,TRUE,Caller 3984,12-03-2016 15:07,22-03-2016 15:08,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,Resolver 17,FALSE,code 6,Resolved by 15,22-03-2016 15:08,27-03-2016 15:59
INC0021174,Closed,FALSE,FALSE,Caller 3984,12-03-2016 15:07,27-03-2016 15:59,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,Resolver 17,FALSE,code 6,Resolved by 15,22-03-2016 15:08,27-03-2016 15:59
INC0021177,New,TRUE,TRUE,Caller 1259,12-03-2016 15:40,12-03-2016 15:40,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,?,FALSE,code 6,Resolved by 212,12-03-2016 18:09,24-03-2016 18:51
INC0021178,Active,TRUE,TRUE,Caller 1259,12-03-2016 15:40,12-03-2016 15:48,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,Resolver 233,FALSE,code 6,Resolved by 212,12-03-2016 18:09,24-03-2016 18:51
INC0021179,Resolved,TRUE,TRUE,Caller 1259,12-03-2016 15:40,12-03-2016 18:09,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,Resolver 233,FALSE,code 6,Resolved by 212,12-03-2016 18:09,24-03-2016 18:51
INC0021181,Closed,FALSE,FALSE,Caller 1259,12-03-2016 15:40,24-03-2016 18:51,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,Resolver 233,FALSE,code 6,Resolved by 212,12-03-2016 18:09,24-03-2016 18:51
INC0021182,New,TRUE,TRUE,Caller 185,12-03-2016 16:41,12-03-2016 16:51,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 57,FALSE,code 11,Resolved by 53,21-03-2016 12:03,26-03-2016 12:59
INC0021183,Active,TRUE,TRUE,Caller 185,12-03-2016 16:41,14-03-2016 16:58,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 57,FALSE,code 11,Resolved by 53,21-03-2016 12:03,26-03-2016 12:59
INC0021184,Resolved,TRUE,TRUE,Caller 185,12-03-2016 16:41,21-03-2016 12:03,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 57,FALSE,code 11,Resolved by 53,21-03-2016 12:03,26-03-2016 12:59
INC0021185,Closed,FALSE,FALSE,Caller 185,12-03-2016 16:41,26-03-2016 12:59,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 57,FALSE,code 11,Resolved by 53,21-03-2016 12:03,26-03-2016 12:59
INC0021186,Resolved,TRUE,TRUE,Caller 1745,12-03-2016 22:54,12-03-2016 22:54,HR Services,Please change the manager details due to change in project,2 - Medium,3 - Moderate,Resolver 26,FALSE,code 6,Resolved by 24,?,24-03-2016 18:51
INC0021187,Closed,FALSE,FALSE,Caller 1745,12-03-2016 22:54,24-03-2016 18:51,HR Services,Please change the manager details due to change in project,2 - Medium,3 - Moderate,Resolver 26,FALSE,code 6,Resolved by 24,?,24-03-2016 18:51
INC0021200,New,TRUE,TRUE,Caller 5281,13-03-2016 07:07,13-03-2016 11:58,Application/DB Access,New account creation,2 - Medium,1 - Critical,Resolver 65,FALSE,code 1,Resolved by 58,15-03-2016 12:11,24-03-2016 19:00
INC0021201,Active,TRUE,TRUE,Caller 5281,13-03-2016 07:07,13-03-2016 17:44,Application/DB Access,New account creation,2 - Medium,1 - Critical,Resolver 65,FALSE,code 1,Resolved by 58,15-03-2016 12:11,24-03-2016 19:00
INC0021202,Resolved,TRUE,TRUE,Caller 5281,13-03-2016 07:07,14-03-2016 10:16,Application/DB Access,New account creation,2 - Medium,1 - Critical,Resolver 65,TRUE,code 1,Resolved by 58,15-03-2016 12:11,24-03-2016 19:00
INC0021203,Closed,FALSE,FALSE,Caller 5281,13-03-2016 07:07,24-03-2016 19:00,Application/DB Access,New account creation,2 - Medium,1 - Critical,Resolver 65,TRUE,code 1,Resolved by 58,15-03-2016 12:11,24-03-2016 19:00
INC0021209,New,TRUE,TRUE,Caller 3398,13-03-2016 10:26,13-03-2016 10:41,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,Resolver 236,FALSE,code 9,Resolved by 215,14-03-2016 14:10,24-03-2016 18:51
INC0021210,Active,TRUE,TRUE,Caller 3398,13-03-2016 10:26,13-03-2016 11:55,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,Resolver 236,FALSE,code 9,Resolved by 215,14-03-2016 14:10,24-03-2016 18:51
INC0021211,Resolved,TRUE,TRUE,Caller 3398,13-03-2016 10:26,14-03-2016 14:10,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,Resolver 236,FALSE,code 9,Resolved by 215,14-03-2016 14:10,24-03-2016 18:51
INC0021214,Closed,FALSE,FALSE,Caller 3398,13-03-2016 10:26,24-03-2016 18:51,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,Resolver 236,FALSE,code 9,Resolved by 215,14-03-2016 14:10,24-03-2016 18:51
INC0021215,Active,TRUE,TRUE,Caller 5058,13-03-2016 10:54,13-03-2016 10:54,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,Resolver 33,FALSE,code 7,Resolved by 32,13-03-2016 11:16,24-03-2016 18:51
INC0021216,Resolved,TRUE,TRUE,Caller 5058,13-03-2016 10:54,13-03-2016 11:16,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,Resolver 33,FALSE,code 7,Resolved by 32,13-03-2016 11:16,24-03-2016 18:51
INC0021217,Closed,FALSE,FALSE,Caller 5058,13-03-2016 10:54,24-03-2016 18:51,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,Resolver 33,FALSE,code 7,Resolved by 32,13-03-2016 11:16,24-03-2016 18:51
INC0021233,New,TRUE,TRUE,Caller 2655,13-03-2016 15:32,13-03-2016 15:49,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 57,FALSE,code 6,Resolved by 53,17-03-2016 17:41,24-03-2016 19:00
INC0021235,Active,TRUE,TRUE,Caller 2655,13-03-2016 15:32,14-03-2016 16:57,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 57,FALSE,code 6,Resolved by 53,17-03-2016 17:41,24-03-2016 19:00
INC0021236,Resolved,TRUE,TRUE,Caller 2655,13-03-2016 15:32,17-03-2016 17:41,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 57,FALSE,code 6,Resolved by 53,17-03-2016 17:41,24-03-2016 19:00
INC0021237,Closed,FALSE,FALSE,Caller 2655,13-03-2016 15:32,24-03-2016 19:00,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 57,FALSE,code 6,Resolved by 53,17-03-2016 17:41,24-03-2016 19:00
INC0021297,New,TRUE,TRUE,Caller 3350,14-03-2016 03:14,14-03-2016 03:14,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,?,FALSE,code 6,Resolved by 174,14-03-2016 03:43,24-03-2016 18:51
INC0021300,Resolved,TRUE,TRUE,Caller 3350,14-03-2016 03:14,14-03-2016 03:43,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,Resolver 191,FALSE,code 6,Resolved by 174,14-03-2016 03:43,24-03-2016 18:51
INC0021301,Closed,FALSE,FALSE,Caller 3350,14-03-2016 03:14,24-03-2016 18:51,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,Resolver 191,FALSE,code 6,Resolved by 174,14-03-2016 03:43,24-03-2016 18:51
INC0021327,Active,TRUE,TRUE,Caller 5306,14-03-2016 07:42,14-03-2016 07:47,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,Resolver 236,FALSE,code 10,Resolved by 215,14-03-2016 16:01,24-03-2016 18:51
INC0021328,Resolved,TRUE,TRUE,Caller 5306,14-03-2016 07:42,14-03-2016 16:01,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,Resolver 236,FALSE,code 10,Resolved by 215,14-03-2016 16:01,24-03-2016 18:51
INC0021329,Closed,FALSE,FALSE,Caller 5306,14-03-2016 07:42,24-03-2016 18:51,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,Resolver 236,FALSE,code 10,Resolved by 215,14-03-2016 16:01,24-03-2016 18:51
INC0021386,New,TRUE,TRUE,Caller 4767,14-03-2016 08:12,14-03-2016 08:25,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 44,FALSE,code 6,Resolved by 41,15-03-2016 12:04,24-03-2016 19:00
INC0021387,Active,TRUE,TRUE,Caller 4767,14-03-2016 08:12,14-03-2016 10:58,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 44,FALSE,code 6,Resolved by 41,15-03-2016 12:04,24-03-2016 19:00
INC0021389,Awaiting User Info,TRUE,TRUE,Caller 4767,14-03-2016 08:12,15-03-2016 08:36,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 44,FALSE,code 6,Resolved by 41,15-03-2016 12:04,24-03-2016 19:00
INC0021391,Resolved,TRUE,TRUE,Caller 4767,14-03-2016 08:12,15-03-2016 12:04,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 44,FALSE,code 6,Resolved by 41,15-03-2016 12:04,24-03-2016 19:00
INC0021393,Closed,FALSE,FALSE,Caller 4767,14-03-2016 08:12,24-03-2016 19:00,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 44,FALSE,code 6,Resolved by 41,15-03-2016 12:04,24-03-2016 19:00
INC0021424,New,TRUE,TRUE,Caller 781,14-03-2016 08:24,14-03-2016 08:24,HR Services,Please change the manager details due to change in project,2 - Medium,3 - Moderate,?,FALSE,code 6,Resolved by 83,16-03-2016 08:55,24-03-2016 19:00
INC0021425,Active,TRUE,TRUE,Caller 781,14-03-2016 08:24,14-03-2016 10:59,HR Services,Please change the manager details due to change in project,2 - Medium,3 - Moderate,?,FALSE,code 6,Resolved by 83,16-03-2016 08:55,24-03-2016 19:00
INC0021427,Resolved,TRUE,TRUE,Caller 781,14-03-2016 08:24,16-03-2016 08:55,HR Services,Please change the manager details due to change in project,2 - Medium,3 - Moderate,Resolver 92,FALSE,code 6,Resolved by 83,16-03-2016 08:55,24-03-2016 19:00
INC0021429,Closed,FALSE,FALSE,Caller 781,14-03-2016 08:24,24-03-2016 19:00,HR Services,Please change the manager details due to change in project,2 - Medium,3 - Moderate,Resolver 92,FALSE,code 6,Resolved by 83,16-03-2016 08:55,24-03-2016 19:00
INC0021446,New,TRUE,TRUE,Caller 4850,14-03-2016 08:28,14-03-2016 08:28,Admin,Office interanal hardware equipment issue,2 - Medium,3 - Moderate,?,FALSE,code 6,Resolved by 15,23-03-2016 12:16,28-03-2016 12:59
INC0021447,Active,TRUE,TRUE,Caller 4850,14-03-2016 08:28,14-03-2016 10:59,Admin,Office interanal hardware equipment issue,2 - Medium,3 - Moderate,?,FALSE,code 6,Resolved by 15,23-03-2016 12:16,28-03-2016 12:59
INC0021448,Awaiting User Info,TRUE,TRUE,Caller 4850,14-03-2016 08:28,17-03-2016 10:50,Admin,Office interanal hardware equipment issue,2 - Medium,3 - Moderate,?,FALSE,code 6,Resolved by 15,23-03-2016 12:16,28-03-2016 12:59
INC0021449,Resolved,TRUE,TRUE,Caller 4850,14-03-2016 08:28,23-03-2016 12:16,Admin,Office interanal hardware equipment issue,2 - Medium,3 - Moderate,Resolver 17,FALSE,code 6,Resolved by 15,23-03-2016 12:16,28-03-2016 12:59
INC0021454,Closed,FALSE,FALSE,Caller 4850,14-03-2016 08:28,28-03-2016 12:59,Admin,Office interanal hardware equipment issue,2 - Medium,3 - Moderate,Resolver 17,FALSE,code 6,Resolved by 15,23-03-2016 12:16,28-03-2016 12:59
INC0021455,Active,TRUE,TRUE,Caller 5517,14-03-2016 08:31,14-03-2016 08:58,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,Resolver 17,FALSE,code 6,Resolved by 15,23-03-2016 12:24,28-03-2016 12:59
INC0021462,New,TRUE,TRUE,Caller 419,14-03-2016 08:32,14-03-2016 08:34,HR Services,Please change the manager details due to change in project,2 - Medium,3 - Moderate,Resolver 13,FALSE,code 6,Resolved by 11,23-03-2016 12:32,28-03-2016 12:59
INC0021467,Active,TRUE,TRUE,Caller 419,14-03-2016 08:32,14-03-2016 10:59,HR Services,Please change the manager details due to change in project,2 - Medium,3 - Moderate,Resolver 13,FALSE,code 6,Resolved by 11,23-03-2016 12:32,28-03-2016 12:59
INC0021470,Awaiting User Info,TRUE,TRUE,Caller 419,14-03-2016 08:32,15-03-2016 11:24,HR Services,Please change the manager details due to change in project,2 - Medium,3 - Moderate,Resolver 13,FALSE,code 6,Resolved by 11,23-03-2016 12:32,28-03-2016 12:59
INC0021471,Resolved,TRUE,TRUE,Caller 419,14-03-2016 08:32,23-03-2016 12:32,HR Services,Please change the manager details due to change in project,2 - Medium,3 - Moderate,Resolver 13,FALSE,code 6,Resolved by 11,23-03-2016 12:32,28-03-2016 12:59
INC0021472,Closed,FALSE,FALSE,Caller 419,14-03-2016 08:32,28-03-2016 12:59,HR Services,Please change the manager details due to change in project,2 - Medium,3 - Moderate,Resolver 13,FALSE,code 6,Resolved by 11,23-03-2016 12:32,28-03-2016 12:59
INC0021482,New,TRUE,TRUE,Caller 4737,14-03-2016 08:34,14-03-2016 08:37,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 225,FALSE,code 6,Resolved by 204,10-05-2016 09:12,15-05-2016 10:07
INC0021483,Active,TRUE,TRUE,Caller 4737,14-03-2016 08:34,14-03-2016 11:01,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 78,FALSE,code 6,Resolved by 204,10-05-2016 09:12,15-05-2016 10:07
INC0021485,Resolved,TRUE,TRUE,Caller 4737,14-03-2016 08:34,10-05-2016 09:12,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 225,FALSE,code 6,Resolved by 204,10-05-2016 09:12,15-05-2016 10:07
INC0021487,Closed,FALSE,FALSE,Caller 4737,14-03-2016 08:34,15-05-2016 10:07,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 225,FALSE,code 6,Resolved by 204,10-05-2016 09:12,15-05-2016 10:07
INC0021507,New,TRUE,TRUE,Caller 360,14-03-2016 08:36,14-03-2016 08:36,Admin,Office interanal hardware equipment issue,2 - Medium,3 - Moderate,?,FALSE,code 1,Resolved by 133,24-03-2016 13:20,29-03-2016 13:59
INC0021509,Active,TRUE,TRUE,Caller 360,14-03-2016 08:36,14-03-2016 15:34,Admin,Office interanal hardware equipment issue,2 - Medium,3 - Moderate,Resolver 17,FALSE,code 1,Resolved by 133,24-03-2016 13:20,29-03-2016 13:59
INC0021511,Awaiting User Info,TRUE,TRUE,Caller 360,14-03-2016 08:36,14-03-2016 15:36,Admin,Office interanal hardware equipment issue,2 - Medium,3 - Moderate,Resolver 17,FALSE,code 1,Resolved by 133,24-03-2016 13:20,29-03-2016 13:59
INC0021512,Resolved,TRUE,TRUE,Caller 360,14-03-2016 08:36,24-03-2016 13:20,Admin,Office interanal hardware equipment issue,2 - Medium,3 - Moderate,Resolver 149,FALSE,code 1,Resolved by 133,24-03-2016 13:20,29-03-2016 13:59
INC0021514,Closed,FALSE,FALSE,Caller 360,14-03-2016 08:36,29-03-2016 13:59,Admin,Office interanal hardware equipment issue,2 - Medium,3 - Moderate,Resolver 149,FALSE,code 1,Resolved by 133,24-03-2016 13:20,29-03-2016 13:59
INC0021516,New,TRUE,TRUE,Caller 607,14-03-2016 08:37,14-03-2016 08:47,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 57,FALSE,code 6,Resolved by 53,17-03-2016 15:01,24-03-2016 19:00
INC0021517,Active,TRUE,TRUE,Caller 607,14-03-2016 08:37,14-03-2016 11:00,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 57,FALSE,code 6,Resolved by 53,17-03-2016 15:01,24-03-2016 19:00
INC0021518,Resolved,TRUE,TRUE,Caller 607,14-03-2016 08:37,17-03-2016 15:01,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 57,FALSE,code 6,Resolved by 53,17-03-2016 15:01,24-03-2016 19:00
INC0021520,Closed,FALSE,FALSE,Caller 607,14-03-2016 08:37,24-03-2016 19:00,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 57,FALSE,code 6,Resolved by 53,17-03-2016 15:01,24-03-2016 19:00
INC0021539,Active,TRUE,TRUE,Caller 5120,14-03-2016 08:41,14-03-2016 08:42,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 132,FALSE,code 6,Resolved by 118,18-03-2016 11:53,24-03-2016 19:00
INC0021544,Resolved,TRUE,TRUE,Caller 5120,14-03-2016 08:41,18-03-2016 11:53,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 132,FALSE,code 6,Resolved by 118,18-03-2016 11:53,24-03-2016 19:00
INC0021545,Closed,FALSE,FALSE,Caller 5120,14-03-2016 08:41,24-03-2016 19:00,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 132,FALSE,code 6,Resolved by 118,18-03-2016 11:53,24-03-2016 19:00
INC0021596,New,TRUE,TRUE,Caller 3520,14-03-2016 08:47,14-03-2016 08:55,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 236,FALSE,code 6,Resolved by 215,14-03-2016 10:18,24-03-2016 18:52
INC0021597,Resolved,TRUE,TRUE,Caller 3520,14-03-2016 08:47,14-03-2016 10:18,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 236,FALSE,code 6,Resolved by 215,14-03-2016 10:18,24-03-2016 18:52
INC0021598,Closed,FALSE,FALSE,Caller 3520,14-03-2016 08:47,24-03-2016 18:52,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 236,FALSE,code 6,Resolved by 215,14-03-2016 10:18,24-03-2016 18:52
INC0021606,New,TRUE,TRUE,Caller 5145,14-03-2016 08:50,14-03-2016 08:52,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 249,FALSE,code 6,Resolved by 227,15-03-2016 14:02,24-03-2016 19:00
INC0021608,Active,TRUE,TRUE,Caller 5145,14-03-2016 08:50,14-03-2016 11:01,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 249,FALSE,code 6,Resolved by 227,15-03-2016 14:02,24-03-2016 19:00
INC0021609,Awaiting User Info,TRUE,TRUE,Caller 5145,14-03-2016 08:50,15-03-2016 10:29,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 249,FALSE,code 6,Resolved by 227,15-03-2016 14:02,24-03-2016 19:00
INC0021610,Resolved,TRUE,TRUE,Caller 5145,14-03-2016 08:50,15-03-2016 14:02,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 249,FALSE,code 6,Resolved by 227,15-03-2016 14:02,24-03-2016 19:00
INC0021611,Closed,FALSE,FALSE,Caller 5145,14-03-2016 08:50,24-03-2016 19:00,Hardware,New telephone extension with microphone required,2 - Medium,3 - Moderate,Resolver 249,FALSE,code 6,Resolved by 227,15-03-2016 14:02,24-03-2016 19:00
INC0021637,New,TRUE,TRUE,Caller 1181,14-03-2016 08:55,14-03-2016 08:59,Application/DB Access,Provide the write and execute access on XYZ application for deployment,2 - Medium,3 - Moderate,Resolver 17,FALSE,code 6,Resolved by 15,16-03-2016 13:28,24-03-2016 19:00
